"abstract","web_url","snippet","lead_paragraph","print_section","print_page","pub_date","_id","word_count","uri"
"It may be convenient to blame OPEC for current high oil prices, but in fact the price of oil is notoriously difficult to micromanage, and OPEC is far from cohesive cartel; OPEC members routinely mislead each other as they pursue varied national interests; OPEC's policy decision are based on disturbingly imperfect information; cartel has little control over notoriously fickle commodity markets; photo (M)","https://www.nytimes.com/2000/07/16/weekinreview/the-world-the-price-of-oil-the-cartel-of-conflicting-agendas.html","It may be convenient to blame OPEC for current high oil prices, but in fact the price of oil is notoriously difficult to micromanage, and OPEC is far from cohesive cartel; OPEC members routinely mislead each other as they pursue varied national in...","THEY mislead each other, although they are supposedly on the same side. They make decisions that shape the economies of the world based on disturbingly imperfect information. If they were a United States conglomerate, they would be market pariahs and serious candidates for Chapter 11. ","4","3","2000-07-16T05:00:00+0000","nyt://article/68a83519-3b53-5a88-8f0c-c08a36150bec",1116,"nyt://article/68a83519-3b53-5a88-8f0c-c08a36150bec"
"Crude oil falls after OPEC tells its members to be prepared to increase output by 500,000 barrels a day to curb high prices; graph; chart (S)","https://www.nytimes.com/2000/07/18/business/the-markets-commodities.html","Crude oil falls after OPEC tells its members to be prepared to increase output by 500,000 barrels a day to curb high prices; graph; chart (S)","CRUDE OIL DROPS. Crude oil fell after OPEC told its members to be prepared to increase output by 500,000 barrels a day to curb high prices. In New York, crude oil for August delivery fell 57 cents, to $30.83 a barrel.","C","8","2000-07-18T05:00:00+0000","nyt://article/8ec98fa3-7b82-57a1-9829-6b2a0bd80ef7",41,"nyt://article/8ec98fa3-7b82-57a1-9829-6b2a0bd80ef7"
"Labor Department reports Consumer Price Index rose by 0.6 percent in June, led by energy costs; narrower core rate of inflation, which excludes energy and food, was up only 0.2 percent; for 12 months ended in June, rise was 2.4 percent, compared with 1.9 percent in 1999; Labor Sec Alexis M Herman says core consumer prices remain moderate despite pressure from energy prices; gas prices shot up 7.8 percent, biggest one month increase since Bureau of Labor Statistics began tracking them in 1952; graph; chart (M)","https://www.nytimes.com/2000/07/19/business/price-index-is-up-sharply-led-by-energy.html","Labor Department reports Consumer Price Index rose by 0.6 percent in June, led by energy costs; narrower core rate of inflation, which excludes energy and food, was up only 0.2 percent; for 12 months ended in June, rise was 2.4 percent, compared w...","With rising oil and natural gas prices squeezing nearly every household, the Consumer Price Index jumped by 0.6 percent in June, the Labor Department reported yesterday. But apart from energy, inflation remained mild.","C","1","2000-07-19T05:00:00+0000","nyt://article/0384521e-7b4f-556b-8249-2bc2f922b783",1069,"nyt://article/0384521e-7b4f-556b-8249-2bc2f922b783"
"Crude oil rises after OPEC says drop in an index price means producers no longer need to raise output; in New York, crude oil for August delivery rises $1.11, or 3.6 percent, to $31.94 a barrel; graph; chart (S)","https://www.nytimes.com/2000/07/19/business/the-markets-commodities.html","Crude oil rises after OPEC says drop in an index price means producers no longer need to raise output; in New York, crude oil for August delivery rises $1.11, or 3.6 percent, to $31.94 a barrel; graph; chart (S)","CRUDE OIL GAINS. Crude oil rose after OPEC's president said a drop in an index price meant producers no longer needed to raise output. In New York, crude oil for August delivery rose $1.11, or 3.6 percent, to $31.94 a barrel.","C","14","2000-07-19T05:00:00+0000","nyt://article/320dcf04-7045-5899-a063-3f2dc105f2db",41,"nyt://article/320dcf04-7045-5899-a063-3f2dc105f2db"
"Crude oil drops on","https://www.nytimes.com/2000/07/20/business/the-markets-commodities.html","Crude oil drops on","CRUDE OIL FALLS. Crude oil dropped on expectations that Saudi Arabia will lift output even though OPEC members say current supply is adequate. In New York, crude oil for August delivery fell 52 cents, to $31.42 a barrel.","C","7","2000-07-20T05:00:00+0000","nyt://article/192f11ac-2c8b-5407-9ca3-2b33fd6741db",38,"nyt://article/192f11ac-2c8b-5407-9ca3-2b33fd6741db"
"Investors concentrate on corporate earnings; Nasdaq composite index falls 90.11, to 4094.45; DJIA drops 110.31, to 10,733.56; S&P 500 index slumps 15.38, to 1480.19; Treasury prices rise, 30-year by 11/32 to 106 19/32 and 10-year by 4/32 to 103 23/32; graph (M)","https://www.nytimes.com/2000/07/22/business/markets-stocks-bonds-share-prices-fall-investors-consider-quarterly-reports.html","Investors concentrate on corporate earnings; Nasdaq composite index falls 90.11, to 4094.45; DJIA drops 110.31, to 10,733.56; S&P 500 index slumps 15.38, to 1480.19; Treasury prices rise, 30-year by 11/32 to 106 19/32 and 10-year by 4/32 to 103 23...","A day after pleasant surprises from the chairman of the Federal Reserve, investors turned their focus back to corporate earnings yesterday and stocks sagged, with the Nasdaq composite index falling 2.2 percent and the Dow Jones industrial average down 1 percent.","C","3","2000-07-22T05:00:00+0000","nyt://article/4517793d-f495-56dc-960a-e81349735307",608,"nyt://article/4517793d-f495-56dc-960a-e81349735307"
"Interview with Energy Sec Bill Richardson, whose chances of being named Democratic vice presidential candidate have evaporated as result of scandals at Los Alamos National Laboratory and skyrocketing gasoline prices; appears both frustrated at his fall and determined to rise again, perhaps, one day, as governor or senator of New Mexico; photo (M)","https://www.nytimes.com/2000/07/24/us/2000-campaign-prospect-energy-secretary-was-good-bet-for-gore-ticket-until-los.html","Interview with Energy Sec Bill Richardson, whose chances of being named Democratic vice presidential candidate have evaporated as result of scandals at Los Alamos National Laboratory and skyrocketing gasoline prices; appears both frustrated at his...","Not long ago, Energy Secretary Bill Richardson's name was exactly where he wanted it to be, near the top of every list of likely Democratic vice-presidential nominees. A few even guessed the nomination was his to lose.","A","14","2000-07-24T05:00:00+0000","nyt://article/8352bc83-9cf7-5747-a7a1-473358e70192",1749,"nyt://article/8352bc83-9cf7-5747-a7a1-473358e70192"
"Special report on Venezuela, where Pres Hugo Chavez, in 18 months since being swept into power, has uprooted every institution, assaulted every elite and derided every orthodoxy with unrelenting combativeness of army paratrooper he used to be; centerpiece of Chavez's plan to entirely transform what he sees as system totally riddled with corruption is new Constitution that enlarges powers of the state while weakening legislature and judiciary; Chavez seems assured of at least six more years in office, thanks to new constitution that extends presidential terms by one year and eliminates ban on immediate re-election; July 30 election is expected to hand Chavez sweeping victory; photos (M)","https://www.nytimes.com/2000/07/28/world/paratrooper-politics-special-report-combative-leader-shapes-venezuela-leftist.html","Special report on Venezuela, where Pres Hugo Chavez, in 18 months since being swept into power, has uprooted every institution, assaulted every elite and derided every orthodoxy with unrelenting combativeness of army paratrooper he used to be; cen...","He promised a revolution, and he has kept his word. Since being swept to power here 18 months ago, Hugo Chavez has uprooted every institution, assaulted every elite and derided every orthodoxy with the unrelenting combativeness of the army paratrooper he used to be.","A","1","2000-07-28T05:00:00+0000","nyt://article/97771b91-4d13-564b-b1ce-3ba0a11ec442",3010,"nyt://article/97771b91-4d13-564b-b1ce-3ba0a11ec442"
"Gov George W Bush flies to Arkansas, Pres Clinton's home territory, proclaiming that he intends to contest areas that Democrats won solidly in last two presidential elections; Bush is in five-day march to Republican National convention that will take him through highly contested states of Missouri, Kentucky, Ohio, West Virginia and Pennsylvania; photo; map (M)","https://www.nytimes.com/2000/07/29/us/2000-campaign-campaign-trail-bush-his-rivals-touring-same-highly-contested.html","Gov George W Bush flies to Arkansas, Pres Clinton's home territory, proclaiming that he intends to contest areas that Democrats won solidly in last two presidential elections; Bush is in five-day march to Republican National convention that will t...","Brimming with confidence, Gov. George W. Bush flew into President Clinton's home territory today, proclaiming that he intended to contest areas that the Democrats won solidly in the last two presidential elections.","A","9","2000-07-29T05:00:00+0000","nyt://article/4f1c416a-9f61-5a85-9cbc-9c4cfa4a62f9",930,"nyt://article/4f1c416a-9f61-5a85-9cbc-9c4cfa4a62f9"
"Gerald C Meyers My Money, My Life column reflects on his role 30 years ago in reviving the Jeep brand for AMC, in light of current sport-utility vehicle craze; drawing (M)","https://www.nytimes.com/2000/07/30/business/my-money-my-life-i-didnt-know-my-truck-would-hog-the-road.html","Gerald C Meyers My Money, My Life column reflects on his role 30 years ago in reviving the Jeep brand for AMC, in light of current sport-utility vehicle craze; drawing (M)","I FEEL like Dr. Frankenstein these days, having pumped life into a corpse only to face the horror of its evolution.","3","11","2000-07-30T05:00:00+0000","nyt://article/ec72eb28-8586-5039-bfd1-6b8b4998e5a4",820,"nyt://article/ec72eb28-8586-5039-bfd1-6b8b4998e5a4"
"Editorial urges leaders of Equatorial Guinea not to squander new-found oil wealth through corruption and mismanagement; says if new oil revenue is managed well it can educate, heal and provide jobs for country's half-million people (S)","https://www.nytimes.com/2000/07/31/opinion/the-petro-curse.html","Editorial urges leaders of Equatorial Guinea not to squander new-found oil wealth through corruption and mismanagement; says if new oil revenue is managed well it can educate, heal and provide jobs for country's half-million people (S)","Equatorial Guinea is a poor Central African nation that is hoping to become a rich Central African nation. In 1996, American companies began to pump major oil deposits from the waters around Equatorial Guinea and production has been rising steadily. If the new oil revenue is managed well, it can educate, heal and provide jobs for the country's half-million people.","A","18","2000-07-31T05:00:00+0000","nyt://article/6d0e427e-82d3-5cc1-b494-b4ca2c13f6fc",526,"nyt://article/6d0e427e-82d3-5cc1-b494-b4ca2c13f6fc"
"Article rates television ad released by Democratic Party criticizing legislative record of Dick Cheney, Republican vice-presidential candidate; photo (S)","https://www.nytimes.com/2000/07/31/us/the-2000-campaign-the-ad-campaign-cheney-s-votes-are-attacked.html","Article rates television ad released by Democratic Party criticizing legislative record of Dick Cheney, Republican vice-presidential candidate; photo (S)","The Democratic Party released a television advertisement yesterday that criticizes the conservative legislative record of Dick Cheney, the Republicans' presumed vice-presidential nominee.","A","12","2000-07-31T05:00:00+0000","nyt://article/906c65c2-e50c-5419-8110-137474be1190",399,"nyt://article/906c65c2-e50c-5419-8110-137474be1190"
"Overview of 2000 Republican National Convention in Philadelphia; vice presidential candidate Dick Cheney arrives in city; appears in morning television talk shows to smooth more conservative and controversial edges of his voting record in Congress; Bush campaign's plans for conflict-free convention proceed without serious difficulty; diagram of convention hall shows seating of delegations (M)","https://www.nytimes.com/2000/07/31/us/republicans-approaching-nomination-overview-philadelphia-2000-delegates-await.html","Overview of 2000 Republican National Convention in Philadelphia; vice presidential candidate Dick Cheney arrives in city; appears in morning television talk shows to smooth more conservative and controversial edges of his voting record in Congress...","Dick Cheney, the Republican choice for vice president, arrived here on the eve of the party's national convention after trying in several television interviews this morning to smooth the more conservative edges of his House voting record.","A","15","2000-07-31T05:00:00+0000","nyt://article/b60666e6-fac3-5c65-a647-722e2633ada9",1567,"nyt://article/b60666e6-fac3-5c65-a647-722e2633ada9"
"Venezuelan Pres Hugo Chavez says he will use troops to crush street protests and to oust William Davila, opposition party governor of Merida, who was leading in his re-election bid until 6,000 ballots cast for him were declared invalid and pro-Chavez candidate declared winner by small margin; Davila charges fraud; opposition candidates in five other states make similar charges (M)","https://www.nytimes.com/2000/08/02/world/chavez-says-he-will-crush-political-foes-in-venezuela.html","Venezuelan Pres Hugo Chavez says he will use troops to crush street protests and to oust William Davila, opposition party governor of Merida, who was leading in his re-election bid until 6,000 ballots cast for him were declared invalid and pro-Cha...","President Hugo Chavez said today that he would use troops to crush street protests and to remove an opposition party governor who has accused the governing party of fraudulently altering the outcome of elections last weekend.","A","11","2000-08-02T05:00:00+0000","nyt://article/e8f5d854-5010-5463-b303-6b86b37a2a09",757,"nyt://article/e8f5d854-5010-5463-b303-6b86b37a2a09"
"Anadarko Petroleum Corp prepares to profit greatly from tightened supplies of natural gas and the price hikes this would cause; photo, graph (M)","https://www.nytimes.com/2000/08/06/business/investing-a-gas-giant-bets-heavily-on-a-surge-in-demand.html","Anadarko Petroleum Corp prepares to profit greatly from tightened supplies of natural gas and the price hikes this would cause; photo, graph (M)","WILL natural gas prices stay high? Consumers hope not, but the Anadarko Petroleum Corporation, for one, is betting that they will.","3","7","2000-08-06T05:00:00+0000","nyt://article/36bfcbd1-2147-5e9f-ae9c-df8d580c2871",1120,"nyt://article/36bfcbd1-2147-5e9f-ae9c-df8d580c2871"
" INTERNATIONAL   A3-9    Blow to Iran's Reformers From Top Religious Leader  Ayatollah Ali Khamenei, Iran's supreme religious leader, sided with the country's conservatives and ordered the Parliament to scrap a bill aimed at restoring a free press. The proposed law was the centerpiece of President Mohammad Khatami's package for the new Parliament, meant to counter a conservative crackdown in which courts have closed liberal newspapers and jailed editors and intellectuals.   A1","https://www.nytimes.com/2000/08/07/nyregion/news-summary-561150.html","","INTERNATIONAL A3-9","A","2","2000-08-07T05:00:00+0000","nyt://article/23baae35-9d94-547b-9e64-0eafcd821bb4",1252,"nyt://article/23baae35-9d94-547b-9e64-0eafcd821bb4"
" EUROPE    YUGOSLAVIA: TERROR CHARGES FOR 4 WESTERNERS -- The Yugoslav Army says it will press terrorism charges against two Canadians and two Britons arrested in Montenegro last week. Britain has described its two citizens, Adrian Prangnell and John Yore, as policemen helping to train a new force in Kosovo. They were traveling with the Canadians, Shaun Going, who also worked in Kosovo, and his nephew Liam Hall. Like many Westerners visiting Montenegro, the four did not have Yugoslav visas. Dutch officials are also seeking access to four of their nationals arrested some three weeks ago in Serbia and accused of plotting to kidnap President Slobodan Milosevic.   (Reuters)    YUGOSLAVIA: NEW MILOSEVIC CHALLENGER -- Formalizing the breach in opposition ranks and dimming chances of voting out Mr. Milosevic, a coalition chose a new challenger, Vojislav Kostunica, left, to run against him. Most opposition parties endorsed Mr. Kostunica, a moderate nationalist. But the Serbian Renewal Movement, the single largest opposition party, chose another candidate, the Belgrade mayor, Vojislav Mihajlovic.   (AP)","https://www.nytimes.com/2000/08/08/world/world-briefing.html","","EUROPE","A","12","2000-08-08T05:00:00+0000","nyt://article/3fdd99ff-2e0a-5b1e-a630-2efc9f37efb4",864,"nyt://article/3fdd99ff-2e0a-5b1e-a630-2efc9f37efb4"
"Crude oil prices surged past $30 barrel on commodity markets on August 9 after industry report shows US inventories at their lowest levels since 1976; graph (S)","https://www.nytimes.com/2000/08/10/business/markets-commodities-crude-oil-prices-rise-sharply-after-report-inventories.html","Crude oil prices surged past $30 barrel on commodity markets on August 9 after industry report shows US inventories at their lowest levels since 1976; graph (S)","Crude oil prices surged past $30 a barrel yesterday after an industry report showed that United States inventories were at their lowest levels since 1976.","C","7","2000-08-10T05:00:00+0000","nyt://article/06b9b876-ec04-5e8c-9c93-867935ee9b0c",375,"nyt://article/06b9b876-ec04-5e8c-9c93-867935ee9b0c"
" President Hugo Chavez of Venezuela traveled to Iraq on Thursday, becoming the first head of state to visit the country since the 1991 Gulf War. ","https://www.nytimes.com/2000/08/11/news/chavez-defiant-tells-opec-to-show-its-power-venezuelan-visits-iraq.html",""," President Hugo Chavez of Venezuela traveled to Iraq on Thursday, becoming the first head of state to visit the country since the 1991 Gulf War. ",NA,NA,"2000-08-11T05:00:00+0000","nyt://article/97cf7e31-e4c9-5b24-8948-ca5038d585a4",1087,"nyt://article/97cf7e31-e4c9-5b24-8948-ca5038d585a4"
"President Hugo Chavez of Venezuela traveled to Iraq on Thursday, becoming the first head of state to visit the country since the 1991 Gulf War. .The visit, and Mr. Chavez's planned talks with President Saddam Hussein, drew sharp protests in Washington.","https://www.nytimes.com/2000/08/11/IHT-chavez-defiant-tells-opec-to-show-its-power-venezuelan-visits-iraq.html","President Hugo Chavez of Venezuela traveled to Iraq on Thursday, becoming the first head of state to visit the country since the 1991 Gulf War. .The visit, and Mr. Chavez's planned talks with President Saddam Hussein, drew sharp protests in Washin...","President Hugo Chavez of Venezuela traveled to Iraq on Thursday, becoming the first head of state to visit the country since the 1991 Gulf War.",NA,NA,"2000-08-11T05:00:00+0000","nyt://article/c4fece25-1e71-5050-9b46-834391e59393",3555,"nyt://article/c4fece25-1e71-5050-9b46-834391e59393"
"Robert D Hershey Jr column interviews Charles T Maxwell, of Weeden & Company, regarding likely future moves in price of oil; photo (M)","https://www.nytimes.com/2000/08/13/business/market-insight-oil-prices-falling-don-t-count-on-it.html","Robert D Hershey Jr column interviews Charles T Maxwell, of Weeden & Company, regarding likely future moves in price of oil; photo (M)","AFTER a sharp run-up, which helped put gasoline back onto front pages in the spring after a long absence, oil prices have subsided and politicians rail no longer about supposed industry gouging.","3","7","2000-08-13T05:00:00+0000","nyt://article/9190aff9-a42a-54bf-ab03-10a24c0c5a39",775,"nyt://article/9190aff9-a42a-54bf-ab03-10a24c0c5a39"
"NEW YORK—  Crude oil prices touched 10-year highs Tuesday thanks to a strengthening world economy that is increasing demand for energy. ","https://www.nytimes.com/2000/08/16/news/demand-drives-oil-prices-to-decadehigh-levels.html","","NEW YORK—  Crude oil prices touched 10-year highs Tuesday thanks to a strengthening world economy that is increasing demand for energy. ",NA,NA,"2000-08-16T05:00:00+0000","nyt://article/525d2c2b-bf19-5a31-b3f6-069886a05c7f",1136,"nyt://article/525d2c2b-bf19-5a31-b3f6-069886a05c7f"
"Crude oil prices touched 10-year highs Tuesday thanks to a strengthening world economy that is increasing demand for energy..With abounding signs of accelerating global economic growth, energy traders are bidding up prices to protect themselves from th","https://www.nytimes.com/2000/08/16/IHT-demand-drives-oil-prices-to-decadehigh-levels.html","Crude oil prices touched 10-year highs Tuesday thanks to a strengthening world economy that is increasing demand for energy..With abounding signs of accelerating global economic growth, energy traders are bidding up prices to protect themselves fr...","Crude oil prices touched 10-year highs Tuesday thanks to a strengthening world economy that is increasing demand for energy.",NA,NA,"2000-08-16T05:00:00+0000","nyt://article/5ade58c4-1c54-5028-a097-8b0766504677",4186,"nyt://article/5ade58c4-1c54-5028-a097-8b0766504677"
"Clinton Administration wants OPEC to raise oil output as price of oil for September delivery gains 13 cents, to $31.80 a barrel on New York Mercantile Exchange; with inventories in US still near 24-year lows, hope for price relief is in another rise in output by OPEC, and that boils down to OPEC's approving increased production from Saudi Arabia, or Saudi Arabia going it alone; some analysts think more oil will be pumped because OPEC and especially Saudis do not want to threaten economic growth by leaving price above $30 a barrel; graph; chart (Market Place column) (M)","https://www.nytimes.com/2000/08/17/business/markets-market-place-with-oil-prices-increasing-election-season-hand-cry-goes-up.html","Clinton Administration wants OPEC to raise oil output as price of oil for September delivery gains 13 cents, to $31.80 a barrel on New York Mercantile Exchange; with inventories in US still near 24-year lows, hope for price relief is in another ri...","THE price of crude oil increased again yesterday, even after an American Petroleum Institute report the day before said that inventories rose by an unexpected 7.4 million barrels last week and the federal Energy Information Agency cited a smaller, but still strong increase of 3.4 million barrels.","C","9","2000-08-17T05:00:00+0000","nyt://article/63c74a69-bb21-5596-9677-0d8e09a1f099",904,"nyt://article/63c74a69-bb21-5596-9677-0d8e09a1f099"
"Op-Ed article by former commerce secretary Robert Mosbacher on outlook for US oil industry, which he says has been unfairly blamed for recent runup in prices; says industry has been squeezed for too long and that it is high time for them to enjoy good returns along with most other American industries (M)","https://www.nytimes.com/2000/08/18/opinion/oil-profits-are-finally-where-they-ought-to-be.html","Op-Ed article by former commerce secretary Robert Mosbacher on outlook for US oil industry, which he says has been unfairly blamed for recent runup in prices; says industry has been squeezed for too long and that it is high time for them to enjoy ...","Too many people are accusing the oil and gas industry of greed, blaming oil companies for both the runup in the price of gasoline, which has moderated since last spring, and for more recent rises in home heating and energy prices.","A","25","2000-08-18T05:00:00+0000","nyt://article/fbcd0d98-867d-571f-adea-10fbc90177f2",658,"nyt://article/fbcd0d98-867d-571f-adea-10fbc90177f2"
"Venezuela's abundance of oil has come to be regarded there not as blessing but as curse; while 80 percent of Venezuelans believe their country is one of world's richest, because of its oil reserves, equal number complain that they have not benefited from oil riches; Venezuelans blame their leaders rather than oil bonanza mentality that has discouraged individual initiative; sense of entitlement is so deeply engrained that when past governments attempted to raise gasoline prices, there was rioting, looting and hundreds of people killed; Pres Hugo Chavez has support of overwhelming majority of population, but his government appears just as intimidated as its predecessors by specter of popular resistance to any effort to bring local gasoline prices in line with international rates and thereby discourage excessive consumption (M)","https://www.nytimes.com/2000/08/20/world/venezuela-finds-source-of-wealth-is-also-a-curse.html","Venezuela's abundance of oil has come to be regarded there not as blessing but as curse; while 80 percent of Venezuelans believe their country is one of world's richest, because of its oil reserves, equal number complain that they have not benefit...","Like motorists everywhere, Venezuelans love to complain about the price of gasoline, and they have been doing a lot of that lately. But one thing sets them apart from almost everyone else in the world: at less than 40 cents a gallon, gas is cheaper than bottled water here.","1","3","2000-08-20T05:00:00+0000","nyt://article/7a186f88-4a21-59a6-8f34-e54e2c59cf00",1403,"nyt://article/7a186f88-4a21-59a6-8f34-e54e2c59cf00"
"Paul R Verkuil letter disputes Robert A Mosbacher's August 18 Op-Ed article approving of profits being made by oil companies; drawing","https://www.nytimes.com/2000/08/23/opinion/l-so-big-oil-s-doing-well-that-s-good-805076.html","Paul R Verkuil letter disputes Robert A Mosbacher's August 18 Op-Ed article approving of profits being made by oil companies; drawing","To the Editor:","A","20","2000-08-23T05:00:00+0000","nyt://article/54b16791-322c-52ba-8be5-81cdcd04d73f",92,"nyt://article/54b16791-322c-52ba-8be5-81cdcd04d73f"
"Surveys by American Petroleum Institute and US Energy Information Administration show sudden drop in crude oil inventories, sending home heating oil prices to their highest in a decade; on New York Mercantile Exchange, price of crude oil for October delivery jumped 80 cents, or 2.6 percent, to $32.02 a barrel, while price of heating oil for September delivery rises 5.26 cents, or 5.8 percent, to 95.61 cents a gallon; Clinton administration is again mentioning possibility of using oil from government's Strategic Petroleum Reserve to help push prices lower; connections of Republican ticket of George W Bush and Dick Cheney to oil industry will sharpen focus on issue this fall, especially if it is cold; Clinton says he will discuss high oil prices this weekend when he meets with Nigeria's Pres Olusegun Obasanjo, member of OPEC (M)","https://www.nytimes.com/2000/08/24/business/markets-market-place-home-heating-oil-prices-surge-sudden-drop-inventories.html","Surveys by American Petroleum Institute and US Energy Information Administration show sudden drop in crude oil inventories, sending home heating oil prices to their highest in a decade; on New York Mercantile Exchange, price of crude oil for Octob...","Consumers received another dose of bad news on the energy front yesterday as an unexpected decline in crude oil inventories sent home heating oil prices to their highest in a decade.","C","1","2000-08-24T05:00:00+0000","nyt://article/2941a48c-7830-518d-ac6e-4fcc8b3c1bc7",990,"nyt://article/2941a48c-7830-518d-ac6e-4fcc8b3c1bc7"
"Hal R Varian 'Economic Scene' column on e-commerce focuses on reasons why prices should go down and why they might go up; deawing (M)","https://www.nytimes.com/2000/08/24/business/economic-scene-when-commerce-moves-online-competition-can-work-in.html","Hal R Varian 'Economic Scene' column on e-commerce focuses on reasons why prices should go down and why they might go up; deawing (M)","THE Internet is supposed to be a consumer paradise, with cutthroat pricing creating bountiful bargains for surfing shoppers. And so far the Internet has been a great place to shop. A survey by two M.I.T. professors, Erik Brynjolfsson and Michael Smith, found that prices on the Internet are 9 to 16 percent lower than in retail outlets.","C","2","2000-08-24T05:00:00+0000","nyt://article/f193a438-66e0-59c9-8bb2-7dda1478ad94",1066,"nyt://article/f193a438-66e0-59c9-8bb2-7dda1478ad94"
"Crude oil falls after comments from OPEC official raises expectations that producers might increase supply; in New York, crude oil for October delivery falls 39 cents, or 1.2 percent, to $31.63 a barrel; graph; chart (S)","https://www.nytimes.com/2000/08/25/business/the-markets-commodities.html","Crude oil falls after comments from OPEC official raises expectations that producers might increase supply; in New York, crude oil for October delivery falls 39 cents, or 1.2 percent, to $31.63 a barrel; graph; chart (S)","CRUDE OIL FALLS. Crude oil fell after comments from an OPEC official raised expectations that producers might increase supply. In New York, crude oil for October delivery fell 39 cents, or 1.2 percent, to $31.63 a barrel.","C","6","2000-08-25T05:00:00+0000","nyt://article/743c136f-77a3-5674-8bca-bf8fa1b02336",37,"nyt://article/743c136f-77a3-5674-8bca-bf8fa1b02336"
"Pres Clinton visits Nigeria in bid to boost nation's transition to civilian rule; meets with Pres Olusegun Obasanjo; speaks to National Assembly; urges Obasanjo to press other oil producers to increase output and cut prices; Obasanjo pledges to seek lower, or at least more stable, prices at Organization of Petroleum Exporting Countries summit meeting; Clinton plans to announce series of new aid packages for Nigeria; says he will urge European nations to reschedule their loans to Nigeria and eventually forgive debt if nation stays on reform path; map; photos (M)","https://www.nytimes.com/2000/08/27/world/clinton-in-nigeria-to-show-support-for-civilian-rule.html","Pres Clinton visits Nigeria in bid to boost nation's transition to civilian rule; meets with Pres Olusegun Obasanjo; speaks to National Assembly; urges Obasanjo to press other oil producers to increase output and cut prices; Obasanjo pledges to se...","Saying ''the world needs Nigeria to succeed,'' President Clinton arrived here today on a visit intended to nudge Africa's most populous country along in its shaky transition to civilian rule after 16 years of debilitating dictatorship.","1","1","2000-08-27T05:00:00+0000","nyt://article/4b94151a-017c-5141-9810-eb23b4139779",1371,"nyt://article/4b94151a-017c-5141-9810-eb23b4139779"
"Oil prices neared their highest level in 10 years Tuesday, intensifying pressure on the Organization of Petroleum Exporting Countries to increase output at its oil ministers meeting this weekend.. ""If OPEC does not increase its production, prices wi","https://www.nytimes.com/2000/09/06/IHT-producers-urged-to-lift-output-as-cost-nears-a-10year-high-surge-in-oil.html","Oil prices neared their highest level in 10 years Tuesday, intensifying pressure on the Organization of Petroleum Exporting Countries to increase output at its oil ministers meeting this weekend.. ""If OPEC does not increase its production, prices ...","Oil prices neared their highest level in 10 years Tuesday, intensifying pressure on the Organization of Petroleum Exporting Countries to increase output at its oil ministers meeting this weekend.",NA,NA,"2000-09-06T05:00:00+0000","nyt://article/d3804139-bb03-5037-bb0b-5208e487a87e",4703,"nyt://article/d3804139-bb03-5037-bb0b-5208e487a87e"
"Price of crude oil rises on speculation that any output increase adopted by OPEC would be too small to meet demand; in New York, crude oil for October delivery rises $1.07, or 3.2 percent, to $34.90 a barrel; graph; chart (S)","https://www.nytimes.com/2000/09/07/business/the-markets-commodities.html","Price of crude oil rises on speculation that any output increase adopted by OPEC would be too small to meet demand; in New York, crude oil for October delivery rises $1.07, or 3.2 percent, to $34.90 a barrel; graph; chart (S)","CRUDE OIL CLIMBS. Crude oil jumped on speculation that any output increase adopted by OPEC would be too small to meet demand. In New York, crude oil for October delivery rose $1.07, or 3.2 percent, to $34.90 a barrel.","C","10","2000-09-07T05:00:00+0000","nyt://article/095be865-a663-5747-9d5d-44947a4f49c3",39,"nyt://article/095be865-a663-5747-9d5d-44947a4f49c3"
"Atlantic coastal area of Canada is emerging as major source of oil and natural gas, with Northeastern US as its primary customer; Hibernia oil field and Sable gas field are already in production; Terra Nova, $200 million, 14-story oil production vessel will move 220 miles east of St John's, Newfoundland, next spring, lock into place over 400-million-barrel pool of oil, and start pumping 100,000 barrels a day, largely for Northeastern US; Nova Scotia has started sending gas south, and that flow could increase greatly in coming years; Atlantic Canada, from Nova Scotia to Labrador, could prove to be next-generation North Sea or Prudhoe Bay; Newfoundland, long Canada's poorest province, stands to reap biggest benefit; of the 11 oil fields larger than 100 million barrels discovered worldwide since 1979, 4 have been off coast of Newfoundland, on Grand Banks; Newfoundland is in midst of 15-year, $10 billion oil investment plan; by 2004, province will be pumping 400,000 barrels a day, same amount as small OPEC producer; map; photos (M)","https://www.nytimes.com/2000/09/07/business/feeding-the-energy-eater-atlantic-canada-s-oil-boom-helps-the-northeastern-us.html","Atlantic coastal area of Canada is emerging as major source of oil and natural gas, with Northeastern US as its primary customer; Hibernia oil field and Sable gas field are already in production; Terra Nova, $200 million, 14-story oil production v...","From this unexpected corner of the North Atlantic, American consumers could soon see a ray of relief from shortages that have kept oil and natural gas prices stubbornly high. But even though the new energy supplies will be welcome, they are not expected to bring prices down soon.","C","1","2000-09-07T05:00:00+0000","nyt://article/0d3a6c31-25dd-5bc1-aaf6-e2107b1fe829",1380,"nyt://article/0d3a6c31-25dd-5bc1-aaf6-e2107b1fe829"
