"abstract","web_url","snippet","lead_paragraph","print_section","print_page","pub_date","_id","word_count","uri"
"PARIS — Stocks fell Wednesday in Europe, after a mixed session in Asia, as a leading technology company issued a dire warning about the business outlook.","https://www.nytimes.com/2008/12/03/business/worldbusiness/03iht-04markets.18357291.html","","PARIS — Stocks fell Wednesday in Europe, after a mixed session in Asia, as a leading technology company issued a dire warning about the business outlook.",NA,NA,"2008-12-03T05:00:00+0000","nyt://article/e5876abf-3052-51a9-adf3-b51ec76a52d0",483,"nyt://article/e5876abf-3052-51a9-adf3-b51ec76a52d0"
"Stocks fell Wednesday in Europe, after a mixed session in Asia, as a leading technology company issued a dire warning about the business outlook, The New York Times’s David Jolly reported.","https://dealbook.nytimes.com/2008/12/03/shares-slip-in-europe-asian-markets-are-mixed/","","Stocks fell Wednesday in Europe, after a mixed session in Asia, as a leading technology company issued a dire warning about the business outlook, The New York Times’s David Jolly reported.",NA,NA,"2008-12-03T12:02:45+0000","nyt://article/5b1e02b4-ed73-5626-8ead-afeeaf3def9f",493,"nyt://article/5b1e02b4-ed73-5626-8ead-afeeaf3def9f"
"Oil prices closed down $3 a barrel to $43.67 as the economy slowed and demand eased.","https://www.nytimes.com/2008/12/05/business/economy/05markets.html","Oil prices closed down $3 a barrel to $43.67 as the economy slowed and demand eased.","Stocks fell sharply Thursday and crude oil prices skittered to their lowest levels in nearly four years as fresh signs of economic weakness renewed fears about the depth and duration of the global downturn. ","B","6","2008-12-04T15:24:49+0000","nyt://article/fd483734-46b0-5e6d-8482-ea0dee100dab",788,"nyt://article/fd483734-46b0-5e6d-8482-ea0dee100dab"
"NEW YORK — Global stocks gained ground on Monday in jittery trading as investors weighed the prospects for a rescue of a leading U.S. bond insurer that could help ease a global credit crunch.","https://www.nytimes.com/2008/02/25/business/worldbusiness/25iht-stox.4.10386575.html","","NEW YORK — Global stocks gained ground on Monday in jittery trading as investors weighed the prospects for a rescue of a leading U.S. bond insurer that could help ease a global credit crunch.",NA,NA,"2008-12-05T05:00:00+0000","nyt://article/9b8371e3-397d-5746-8a1c-977f8dfce3a6",633,"nyt://article/9b8371e3-397d-5746-8a1c-977f8dfce3a6"
"NEW YORK — Global stocks jumped to big gains Monday on easing credit worries as a proposed plan to rescue a leading U.S. bond insurer began to emerge and a credit agency raised its view of another large insurer.","https://www.nytimes.com/2008/02/25/business/worldbusiness/25iht-stox.5.10391726.html","","NEW YORK — Global stocks jumped to big gains Monday on easing credit worries as a proposed plan to rescue a leading U.S. bond insurer began to emerge and a credit agency raised its view of another large insurer.",NA,NA,"2008-12-05T05:00:00+0000","nyt://article/cc588974-e615-52ac-bbbe-7001535a80dd",626,"nyt://article/cc588974-e615-52ac-bbbe-7001535a80dd"
"NEW YORK — Oil surged Tuesday to a record settlement as investors reacted to weakness in the U.S. dollar following a batch of gloomy economic data.","https://www.nytimes.com/2008/02/26/business/worldbusiness/26iht-26oilfw.10447105.html","","NEW YORK — Oil surged Tuesday to a record settlement as investors reacted to weakness in the U.S. dollar following a batch of gloomy economic data.",NA,NA,"2008-12-06T05:00:00+0000","nyt://article/9c698533-eac0-5134-88db-fec8e3bdea74",211,"nyt://article/9c698533-eac0-5134-88db-fec8e3bdea74"
"Jim Page hides a start of an announcement in six theme answers.","https://wordplay.blogs.nytimes.com/2008/12/06/psst/","Jim Page hides a start of an announcement in six theme answers.","Sunday, Dec. 7, 2008, crossword by Jim Page",NA,NA,"2008-12-06T23:00:27+0000","nyt://article/5dbd7500-938d-530a-a075-df073b3f15b9",330,"nyt://article/5dbd7500-938d-530a-a075-df073b3f15b9"
"MOSCOW — Russia warned Iran on Wednesday that unless it ceased uranium enrichment within days Moscow would support new UN sanctions being prepared by the West against the Islamic Republic.","https://www.nytimes.com/2008/02/27/world/africa/27iht-iran.4.10491707.html","","MOSCOW — Russia warned Iran on Wednesday that unless it ceased uranium enrichment within days Moscow would support new UN sanctions being prepared by the West against the Islamic Republic.",NA,NA,"2008-12-07T05:00:00+0000","nyt://article/86ed723e-66bf-5cb7-8200-87ced2f94e8b",331,"nyt://article/86ed723e-66bf-5cb7-8200-87ced2f94e8b"
"MOSCOW — Oil prices have fallen so far this autumn that Russia, a country that has never before cooperated with the Organization of Oil Exporting Countries on a production cut, is now preparing to announce that it will coordinate a reduction in output with the cartel later this month, the minister of energy said Wednesday.","https://www.nytimes.com/2008/12/10/business/worldbusiness/10iht-oil.4.18568742.html","","MOSCOW — Oil prices have fallen so far this autumn that Russia, a country that has never before cooperated with the Organization of Oil Exporting Countries on a production cut, is now preparing to announce that it will coordinate a reduction in output with the cartel later this month, the minister of energy said Wednesday.",NA,NA,"2008-12-10T05:00:00+0000","nyt://article/af3f7d63-6968-5fcc-bce7-326fc3a01451",681,"nyt://article/af3f7d63-6968-5fcc-bce7-326fc3a01451"
"Oil prices, which have been slumping around $40 a barrel, rose after the announcement by the minister of energy that Russia will work with OPEC on reducing output.","https://www.nytimes.com/2008/12/11/business/worldbusiness/11oil.html","Oil prices, which have been slumping around $40 a barrel, rose after the announcement by the minister of energy that Russia will work with OPEC on reducing output.","MOSCOW  Faced with falling oil prices, Russia is preparing to announce that it will work with the Organization of the Petroleum Exporting Countries to coordinate a reduction in output, the minister of energy said Wednesday. ","B","9","2008-12-10T20:47:29+0000","nyt://article/f61643c7-f3dd-5d4b-8fc5-5287a988e008",589,"nyt://article/f61643c7-f3dd-5d4b-8fc5-5287a988e008"
"LONDON — World oil demand growth will return in 2009 after shrinking this year for the first time since 1983 due to the global economic slowdown, the International Energy Agency said on Thursday.","https://www.nytimes.com/2008/12/11/business/worldbusiness/11iht-11iea.18583033.html","","LONDON — World oil demand growth will return in 2009 after shrinking this year for the first time since 1983 due to the global economic slowdown, the International Energy Agency said on Thursday.",NA,NA,"2008-12-11T05:00:00+0000","nyt://article/2d00f2cc-e905-52ec-8705-ae8dc1455db8",530,"nyt://article/2d00f2cc-e905-52ec-8705-ae8dc1455db8"
"HONG KONG — Asian shares fell on Thursday as investors once again focused on concerns about the global economy. Renewed uncertainty about the U.S. auto bailout plan, meanwhile, sparked a subtle shift toward assets considered to be safer, including the Japanese yen.","https://www.nytimes.com/2008/12/11/business/worldbusiness/11iht-11markets.18576485.html","","HONG KONG — Asian shares fell on Thursday as investors once again focused on concerns about the global economy. Renewed uncertainty about the U.S. auto bailout plan, meanwhile, sparked a subtle shift toward assets considered to be safer, including the Japanese yen.",NA,NA,"2008-12-11T05:00:00+0000","nyt://article/b2240a9e-e5ec-500d-adb2-6965fbc9265d",465,"nyt://article/b2240a9e-e5ec-500d-adb2-6965fbc9265d"
"An energy agency expects global demand to fall by 200,000 barrels a day to 85.8 million barrels a day.","https://www.nytimes.com/2008/12/12/business/worldbusiness/12oil.html","An energy agency expects global demand to fall by 200,000 barrels a day to 85.8 million barrels a day.","Global oil consumption will drop this year for the first time since 1983, as an economic downturn in the West and slower growth in China cut fuel demand, according to the world’s main energy forecaster.","B","6","2008-12-11T18:34:45+0000","nyt://article/67ab7de8-b9cc-591f-9cc5-da5684a33b4a",629,"nyt://article/67ab7de8-b9cc-591f-9cc5-da5684a33b4a"
"Why John Maynard Keynes is the man of the year.","https://www.nytimes.com/2008/12/14/magazine/14wwln-lede-t.html","Why John Maynard Keynes is the man of the year."," Among the most astonishing statements to be made by any policymaker in recent years was Alan Greenspan’s admission this autumn that the regime of deregulation he oversaw as chairman of the Federal Reserve was based on a “flaw”: he had overestimated the ability of a free market to self-correct and had missed the self-destructive power of deregulated mortgage lending. The “whole intellectual edifice,” he said, “collapsed in the summer of last year.”","MM","21","2008-12-12T15:47:06+0000","nyt://article/c79e1e7b-2521-5176-a9d3-69c50b0179c4",955,"nyt://article/c79e1e7b-2521-5176-a9d3-69c50b0179c4"
"LONDON — Chakib Khelil, president of the Organization of Petroleum Exporting Countries, is a skilled communicator who will oversee efforts to bolster sagging prices and to restore the cartel's clout at a critical meeting Wednesday in Algeria.","https://www.nytimes.com/2008/12/14/business/worldbusiness/14iht-spot15.1.18653258.html","","LONDON — Chakib Khelil, president of the Organization of Petroleum Exporting Countries, is a skilled communicator who will oversee efforts to bolster sagging prices and to restore the cartel's clout at a critical meeting Wednesday in Algeria.",NA,NA,"2008-12-14T05:00:00+0000","nyt://article/29dc22c4-cc68-5584-b1f6-dfa43f64e237",662,"nyt://article/29dc22c4-cc68-5584-b1f6-dfa43f64e237"
"Economic events for the week of Dec. 15, 2008.","https://www.nytimes.com/2008/12/15/business/15ahead.html","Economic events for the week of Dec. 15, 2008.","ECONOMIC INDICATORS Economic reports will include industrial production and capacity utilization for November (Monday); the Consumer Price Index for November and housing starts for November (Tuesday); the current account deficit for the third quarter (Wednesday); and leading economic indicators for November (Thursday).","B","3","2008-12-15T01:31:06+0000","nyt://article/baf77572-6dab-5c46-9a4b-8edc25e76390",150,"nyt://article/baf77572-6dab-5c46-9a4b-8edc25e76390"
"NEW YORK — With the economy in the throes of a global recession, oil producers are facing the toughest business environment in 25 years.","https://www.nytimes.com/2008/12/15/business/worldbusiness/15iht-opec.1.18682194.html","","NEW YORK — With the economy in the throes of a global recession, oil producers are facing the toughest business environment in 25 years.",NA,NA,"2008-12-15T05:00:00+0000","nyt://article/3e2700d3-e500-5729-b65a-0ff743814475",941,"nyt://article/3e2700d3-e500-5729-b65a-0ff743814475"
"HONG KONG — Asian stocks jumped 4 percent on Monday on renewed hopes for a bailout of the U.S. auto industry, improving risk-taking across markets and weighing on the U.S. dollar and Treasuries.","https://www.nytimes.com/2008/12/15/business/worldbusiness/15iht-15markets.18673006.html","","HONG KONG — Asian stocks jumped 4 percent on Monday on renewed hopes for a bailout of the U.S. auto industry, improving risk-taking across markets and weighing on the U.S. dollar and Treasuries.",NA,NA,"2008-12-15T05:00:00+0000","nyt://article/d64f49f4-160a-57bf-9141-8022b54699a6",735,"nyt://article/d64f49f4-160a-57bf-9141-8022b54699a6"
"The oil cartel has been stunned by the stunning speed of the downturn, which has created a sudden nightmare for producers.","https://www.nytimes.com/2008/12/16/business/worldbusiness/16opec.html","The oil cartel has been stunned by the stunning speed of the downturn, which has created a sudden nightmare for producers.","With the economy in the throes of a global recession, oil producers are facing their toughest business prospects in 25 years.","B","4","2008-12-15T17:25:48+0000","nyt://article/cd69308a-68d4-5271-abe1-6ba2062c0098",1004,"nyt://article/cd69308a-68d4-5271-abe1-6ba2062c0098"
"The OPEC cartel plans to slash its oil production by a further 2 million barrels a day, the Saudi oil minister said on Tuesday, as producers struggle to contain a collapse in prices amid a global recession.","https://www.nytimes.com/2008/12/16/business/worldbusiness/16iht-17opec.18730210.html","","The OPEC cartel plans to slash its oil production by a further 2 million barrels a day, the Saudi oil minister said on Tuesday, as producers struggle to contain a collapse in prices amid a global recession.",NA,NA,"2008-12-16T05:00:00+0000","nyt://article/634afdae-93d5-5f44-9e41-f85261834787",382,"nyt://article/634afdae-93d5-5f44-9e41-f85261834787"
"The OPEC cartel is preparing to announce its biggest oil production cut ever, as producers struggle to contain a collapse in prices amid a global recession, the Saudi oil minister said Tuesday.","https://www.nytimes.com/2008/12/16/business/worldbusiness/16iht-17opec.18740598.html","","The OPEC cartel is preparing to announce its biggest oil production cut ever, as producers struggle to contain a collapse in prices amid a global recession, the Saudi oil minister said Tuesday.",NA,NA,"2008-12-16T05:00:00+0000","nyt://article/c296f1f1-36fb-509b-ac13-c63910951fc9",935,"nyt://article/c296f1f1-36fb-509b-ac13-c63910951fc9"
"After rallying in anticipation of an interest-rate cut from the Federal Reserve, stock markets shot up even higher on Tuesday afternoon lafter the central bank announced it had cut its target overnight rate to its lowest level ever, a range of zero to 0.25 percent.","https://www.nytimes.com/2008/12/16/business/worldbusiness/16iht-17marketsB.18738393.html","","After rallying in anticipation of an interest-rate cut from the Federal Reserve, stock markets shot up even higher on Tuesday afternoon lafter the central bank announced it had cut its target overnight rate to its lowest level ever, a range of zero to 0.25 percent.",NA,NA,"2008-12-16T05:00:00+0000","nyt://article/cf91fab1-ab9c-58bd-90dd-1c6a4fdc041c",700,"nyt://article/cf91fab1-ab9c-58bd-90dd-1c6a4fdc041c"
"The cartel will slash its oil production by a further 2 million barrels a day, the Saudi oil minister said.","https://www.nytimes.com/2008/12/17/business/worldbusiness/17opec.html","The cartel will slash its oil production by a further 2 million barrels a day, the Saudi oil minister said.","The OPEC cartel is preparing to announce its biggest production cut in decades, as producers struggle to contain a collapse in prices amid a global recession, Saudi Arabian and other OPEC representatives said Tuesday.","B","1","2008-12-16T16:39:25+0000","nyt://article/d71b8d93-316e-51c8-bce8-b7b31ba21c45",1073,"nyt://article/d71b8d93-316e-51c8-bce8-b7b31ba21c45"
"Paris — Stocks opened lower in Europe Wednesday after modest gains in Asia and the dollar fell sharply against other major currencies, a day after the U.S. central bank cut interest rates to a historic low.","https://www.nytimes.com/2008/12/17/business/worldbusiness/17iht-17markets-berry-cnd.18749498.html","","Paris — Stocks opened lower in Europe Wednesday after modest gains in Asia and the dollar fell sharply against other major currencies, a day after the U.S. central bank cut interest rates to a historic low.",NA,NA,"2008-12-17T05:00:00+0000","nyt://article/1573a252-1562-5b62-8340-e44b79e3e497",502,"nyt://article/1573a252-1562-5b62-8340-e44b79e3e497"
"HONG KONG — Asian stocks rose and the U.S. dollar remained under pressure on Wednesday after the Federal Reserve cut rates to a record low, paving the way for regional policy makers to take more aggressive actions to support growth.","https://www.nytimes.com/2008/12/17/business/worldbusiness/17iht-markets.18744539.html","","HONG KONG — Asian stocks rose and the U.S. dollar remained under pressure on Wednesday after the Federal Reserve cut rates to a record low, paving the way for regional policy makers to take more aggressive actions to support growth.",NA,NA,"2008-12-17T05:00:00+0000","nyt://article/6fcdb659-f22b-5b19-934a-c380dd66aeca",803,"nyt://article/6fcdb659-f22b-5b19-934a-c380dd66aeca"
"Wall Street shares struggled to turn higher Wednesday afternoon after soaring a day earlier in response to the Federal Reserve's decision to cut interest rates to historic lows of zero to 0.25 percent.","https://www.nytimes.com/2008/12/17/business/worldbusiness/17iht-18markets.18761067.html","","Wall Street shares struggled to turn higher Wednesday afternoon after soaring a day earlier in response to the Federal Reserve's decision to cut interest rates to historic lows of zero to 0.25 percent.",NA,NA,"2008-12-17T05:00:00+0000","nyt://article/8fd5013b-ab1a-5c2e-86ab-eb27b07f52f2",638,"nyt://article/8fd5013b-ab1a-5c2e-86ab-eb27b07f52f2"
"NEW YORK — OPEC agreed Wednesday to reduce production by 2.2 million barrels a day, the cartel's largest ever cut, in an effort to put a floor on falling oil prices.","https://www.nytimes.com/2008/12/17/business/worldbusiness/17iht-opec.4.18766155.html","","NEW YORK — OPEC agreed Wednesday to reduce production by 2.2 million barrels a day, the cartel's largest ever cut, in an effort to put a floor on falling oil prices.",NA,NA,"2008-12-17T05:00:00+0000","nyt://article/9acf3f3b-2069-5579-96fb-e3bf5cdba9cd",699,"nyt://article/9acf3f3b-2069-5579-96fb-e3bf5cdba9cd"
"Investors with an appetite for safety pushed Treasury prices even higher as they faced the prospect of zero-percent interest rates for the foreseeable future.","https://www.nytimes.com/2008/12/18/business/18markets.html","Investors with an appetite for safety pushed Treasury prices even higher as they faced the prospect of zero-percent interest rates for the foreseeable future.","As stock prices fell Wednesday after a 5 percent rally a day earlier, investors with an appetite for safety rushed to buy long-term government debt.","B","11","2008-12-17T09:53:43+0000","nyt://article/7619d68a-2abd-5518-9790-24c44edca4d8",674,"nyt://article/7619d68a-2abd-5518-9790-24c44edca4d8"
"Stocks opened lower in Europe Wednesday after modest gains in Asia and the dollar fell sharply against other major currencies, a day after the U.S. central bank cut interest rates to a historic low, The New York Times’s David Jolly reported.","https://dealbook.nytimes.com/2008/12/17/european-markets-decline-and-dollar-falls-sharply/","","Stocks opened lower in Europe Wednesday after modest gains in Asia and the dollar fell sharply against other major currencies, a day after the U.S. central bank cut interest rates to a historic low, The New York Times’s David Jolly reported.",NA,NA,"2008-12-17T11:45:32+0000","nyt://article/f408365d-d809-5d20-84c9-9e8ea9a48fcb",513,"nyt://article/f408365d-d809-5d20-84c9-9e8ea9a48fcb"
"The cartel hopes the move will help stabilize oil prices and eventually push them up to around $80 a barrel.","https://www.nytimes.com/2008/12/18/business/worldbusiness/18opec.html","The cartel hopes the move will help stabilize oil prices and eventually push them up to around $80 a barrel.","The OPEC cartel agreed on Wednesday to reduce production by 2.2 million barrels a day, the group’s largest cut ever, in an effort to put a floor on falling oil prices. ","B","5","2008-12-17T16:41:42+0000","nyt://article/7a11fb5b-bd99-5899-9b5a-d00ee06c6af1",622,"nyt://article/7a11fb5b-bd99-5899-9b5a-d00ee06c6af1"
"Plug-in hybrids still a tiny niche by 2030?","https://dotearth.blogs.nytimes.com/2008/12/17/forecast-2030-oil-use-flat-hybrids-ascendant/","Plug-in hybrids still a tiny niche by 2030?","[UPDATE, 12/18: Oil is down again, with more drops coming.] The Annual Energy Outlook projecting United States energy trends through 2030 foresees flat demand for oil, a shrinking need for imports and enormous expansion of the percentage of light vehicles with hybrid fuel-electric propulsion. But its analysts foresee plug-in hybrids like the forthcoming Chevrolet Volt, seen by some as a way to bolster the electrical grid, remaining a sliver of the market. Of course, it’s important to keep in mind the poor track record of energy forecasts. So maybe this forecast actually means plug-ins are going to rule?",NA,NA,"2008-12-17T16:55:30+0000","nyt://article/c02168df-9d78-5ec9-813d-2c71f0103ed5",219,"nyt://article/c02168df-9d78-5ec9-813d-2c71f0103ed5"
"Ken Salazar is Barack Obama’s pick for Interior secretary","https://www.nytimes.com/2008/12/17/us/politics/17web-ksalazar.html","Ken Salazar is Barack Obama’s pick for Interior secretary","As he prepares to take office, President-elect Barack Obama is relying on a small team of advisers who will lead his transition operation and help choose the members of his administration. Following is part of a series of profiles of potential members of the administration.",NA,NA,"2008-12-17T20:34:34+0000","nyt://article/da2e8c4b-faff-53e6-a5ab-33c1d698ae36",757,"nyt://article/da2e8c4b-faff-53e6-a5ab-33c1d698ae36"
"Wall Street shares slid lower on Thursday ever as oil prices continued to decline.","https://www.nytimes.com/2008/12/18/business/worldbusiness/18iht-19markets.18792147.html","","Wall Street shares slid lower on Thursday ever as oil prices continued to decline.",NA,NA,"2008-12-18T05:00:00+0000","nyt://article/c6cadc07-7fbb-5a66-9052-7ae6d788d445",691,"nyt://article/c6cadc07-7fbb-5a66-9052-7ae6d788d445"
"As stock prices fell Wednesday after a 5 percent rally a day earlier, investors with an appetite for safety rushed to buy long-term government debt, The New York Times’s Jack Healy reported.","https://dealbook.nytimes.com/2008/12/18/wall-street-ends-lower-a-day-after-rate-cut/","","As stock prices fell Wednesday after a 5 percent rally a day earlier, investors with an appetite for safety rushed to buy long-term government debt, The New York Times’s Jack Healy reported.",NA,NA,"2008-12-18T11:59:19+0000","nyt://article/333a1ac6-cc5b-5df6-a006-e0f12f19e0df",675,"nyt://article/333a1ac6-cc5b-5df6-a006-e0f12f19e0df"
"Oil prices fell to their lowest levels in more than four years, even after OPEC said it would cut production.","https://www.nytimes.com/2008/12/19/business/19markets.html","Oil prices fell to their lowest levels in more than four years, even after OPEC said it would cut production.","Stocks tumbled Thursday and oil prices closed below $40 a barrel, skidding to their lowest levels in more than four years amid signs that the global demand for oil was falling faster than oil-producing nations could slash output.","B","6","2008-12-18T13:31:32+0000","nyt://article/5bfd575c-e8d1-5128-ae67-32ef0ead8208",726,"nyt://article/5bfd575c-e8d1-5128-ae67-32ef0ead8208"
"Wall Street markets fell sharply after Toyota said it expected to post its first operating loss in more than 70 years.","https://www.nytimes.com/2008/12/23/business/23markets.html","Wall Street markets fell sharply after Toyota said it expected to post its first operating loss in more than 70 years.","Wall Street markets finished lower Monday after the Japanese automaker Toyota Motor said it expected to post its first operating loss in more than 70 years. ","B","5","2008-12-22T14:29:29+0000","nyt://article/4f9d4759-40ff-522a-b036-e113194d4362",822,"nyt://article/4f9d4759-40ff-522a-b036-e113194d4362"
"LONDON — Analysts have cut their price forecasts for U.S. crude oil next year by more than $14 a barrel to an average of $58.48 as a recession dampens demand for fuel worldwide, a Reuters poll found Tuesday.","https://www.nytimes.com/2008/12/23/business/worldbusiness/23iht-oil.4.18898648.html","","LONDON — Analysts have cut their price forecasts for U.S. crude oil next year by more than $14 a barrel to an average of $58.48 as a recession dampens demand for fuel worldwide, a Reuters poll found Tuesday.",NA,NA,"2008-12-23T05:00:00+0000","nyt://article/6c7bab31-d816-5c89-a544-2b6001df3484",330,"nyt://article/6c7bab31-d816-5c89-a544-2b6001df3484"
"A dozen large natural gas-producing countries founded an organization Tuesday that will study ways to set global prices for the fuel.","https://www.nytimes.com/2008/12/24/business/worldbusiness/24gas.html","A dozen large natural gas-producing countries founded an organization Tuesday that will study ways to set global prices for the fuel.","MOSCOW  With Russia’s support, a dozen large natural gas-producing countries founded an organization Tuesday that will study ways to set global prices for the fuel, much as the Organization of the Petroleum Exporting Countries does for crude oil.","B","3","2008-12-23T20:41:06+0000","nyt://article/9cd3031e-1285-5bad-8753-5bc9706e7598",778,"nyt://article/9cd3031e-1285-5bad-8753-5bc9706e7598"
"The Yankees, seemingly oblivious to the recession, have responded to their first nonplayoff season since 1993 with a swift and able vengeance.","https://www.nytimes.com/2008/12/24/sports/baseball/24araton.html","The Yankees, seemingly oblivious to the recession, have responded to their first nonplayoff season since 1993 with a swift and able vengeance.","Add Mark Teixeira to the payroll at $180 million over eight years and sing, tra la la la la, the Red Sox didn’t get him. ","B","10","2008-12-24T02:23:31+0000","nyt://article/a561b1dc-f6f0-56b3-854b-4e73a25f41d5",800,"nyt://article/a561b1dc-f6f0-56b3-854b-4e73a25f41d5"
"Wall Street is up in light post-holiday trading Friday, but still cautious about embarking on a year-end rally after dreary readings on holiday spending.","https://www.nytimes.com/2008/12/26/business/worldbusiness/26iht-27market.18940177.html","","Wall Street is up in light post-holiday trading Friday, but still cautious about embarking on a year-end rally after dreary readings on holiday spending.",NA,NA,"2008-12-26T05:00:00+0000","nyt://article/7472ea05-d045-5493-8e2a-328455c1e7a0",547,"nyt://article/7472ea05-d045-5493-8e2a-328455c1e7a0"
"We need to impose a tax on the thing we want less of (carbon dioxide) and reduce taxes on the things we want more of (income and jobs).","https://www.nytimes.com/2008/12/28/opinion/28inglis.html","We need to impose a tax on the thing we want less of (carbon dioxide) and reduce taxes on the things we want more of (income and jobs).","CONSERVATIVES don’t support tax increases that are veiled as “cap and trade” schemes for pollution permits. But offer us a tax swap, and we could become the new administration’s best allies on climate change. ","WK","10","2008-12-27T23:56:50+0000","nyt://article/9d621e98-37bf-55f0-9e9f-ce654b42b5d0",791,"nyt://article/9d621e98-37bf-55f0-9e9f-ce654b42b5d0"
"PARIS — Oil prices rose Monday, lifting energy stocks and other commodities on concern that the Israeli attacks on Hamas would stoke tensions across the Middle East.","https://www.nytimes.com/2008/12/29/business/worldbusiness/29iht-markets.4.18984140.html","","PARIS — Oil prices rose Monday, lifting energy stocks and other commodities on concern that the Israeli attacks on Hamas would stoke tensions across the Middle East.",NA,NA,"2008-12-29T05:00:00+0000","nyt://article/71cdde6b-f465-5781-8b90-0838473383f8",547,"nyt://article/71cdde6b-f465-5781-8b90-0838473383f8"
"PARIS — Oil prices surged Monday, lifting energy stocks and other commodities on concern that the Israeli attacks on Hamas would stoke tensions across the Middle East and disrupt crude supplies.","https://www.nytimes.com/2008/12/29/business/worldbusiness/29iht-29crude.18971374.html","","PARIS — Oil prices surged Monday, lifting energy stocks and other commodities on concern that the Israeli attacks on Hamas would stoke tensions across the Middle East and disrupt crude supplies.",NA,NA,"2008-12-29T05:00:00+0000","nyt://article/b9b3e68b-198c-5e65-b790-a2e39ad1f451",700,"nyt://article/b9b3e68b-198c-5e65-b790-a2e39ad1f451"
"Stocks declined Monday afternoon after a week of relative calm, as a scuttled multibillion deal between Kuwait and one of America's largest chemical companies underscored the depth of the global economic crisis.","https://www.nytimes.com/2008/12/29/business/worldbusiness/29iht-29stox.18970033.html","","Stocks declined Monday afternoon after a week of relative calm, as a scuttled multibillion deal between Kuwait and one of America's largest chemical companies underscored the depth of the global economic crisis.",NA,NA,"2008-12-29T05:00:00+0000","nyt://article/cd4f28d2-13b0-5bb0-8abb-10988798871b",766,"nyt://article/cd4f28d2-13b0-5bb0-8abb-10988798871b"
"Stocks were higher on the last trading day of the year.","https://www.nytimes.com/2009/01/01/business/01stox.html","Stocks were higher on the last trading day of the year.","Oil prices rebounded from a sharp drop Wednesday and moved higher after the latest government report showed a smaller-than-expected gain in fuel stockpiles in the United States.",NA,NA,"2008-12-31T15:52:11+0000","nyt://article/1937409c-229c-580b-8528-b3a5b72bbce2",555,"nyt://article/1937409c-229c-580b-8528-b3a5b72bbce2"
"LONDON — Crude oil fell below $40 Monday on concern that production cuts by the Organization of Petroleum Exporting Countries would fail to counter a slump in demand.","https://www.nytimes.com/2009/01/12/business/worldbusiness/12iht-12oil.19273308.html","","LONDON — Crude oil fell below $40 Monday on concern that production cuts by the Organization of Petroleum Exporting Countries would fail to counter a slump in demand.",NA,NA,"2009-01-02T05:00:00+0000","nyt://article/c2ce1181-a3b3-57dd-8907-6510dbee66d6",825,"nyt://article/c2ce1181-a3b3-57dd-8907-6510dbee66d6"
"NEW YORK — Wall Street began the new year with a surge on Friday, with the Dow rising above the 9,000 mark for the first time since early November.","https://www.nytimes.com/2009/01/02/business/worldbusiness/02iht-02usmarkets.19055409.html","","NEW YORK — Wall Street began the new year with a surge on Friday, with the Dow rising above the 9,000 mark for the first time since early November.",NA,NA,"2009-01-02T05:00:00+0000","nyt://article/d1e36292-f0ff-55fa-adc4-b0c613283a51",622,"nyt://article/d1e36292-f0ff-55fa-adc4-b0c613283a51"
"Markets dropped sharply on Monday afternoon, giving up nearly all the gains from a year-end rally that had lifted battered shares more than 7 percent.","https://www.nytimes.com/2009/01/12/business/worldbusiness/12iht-13marketsCLOSE.19296948.html","","Markets dropped sharply on Monday afternoon, giving up nearly all the gains from a year-end rally that had lifted battered shares more than 7 percent.",NA,NA,"2009-01-02T05:00:00+0000","nyt://article/faca4a23-1d94-5620-a3c7-bece5d8eaeb1",509,"nyt://article/faca4a23-1d94-5620-a3c7-bece5d8eaeb1"
"CARACAS — It is a telling sign of how deeply the global economic crisis has cut: President Hugo Chávez, who initially reveled in describing the crash as proof of capitalism's flaws, is now quietly courting Western oil companies once again.","https://www.nytimes.com/2009/01/14/world/americas/14iht-venez.4.19368377.html","","CARACAS — It is a telling sign of how deeply the global economic crisis has cut: President Hugo Chávez, who initially reveled in describing the crash as proof of capitalism's flaws, is now quietly courting Western oil companies once again.",NA,NA,"2009-01-04T05:00:00+0000","nyt://article/0b64e92e-1deb-5186-8195-82984f13cc38",1289,"nyt://article/0b64e92e-1deb-5186-8195-82984f13cc38"
"HOUSTON — From the Indian Ocean to the Gulf of Mexico, giant supertankers brimming with oil are resting at anchor or slowly tracing racetrack patterns at sea, heading nowhere.","https://www.nytimes.com/2009/01/15/business/worldbusiness/15iht-oil.4.19398944.html","","HOUSTON — From the Indian Ocean to the Gulf of Mexico, giant supertankers brimming with oil are resting at anchor or slowly tracing racetrack patterns at sea, heading nowhere.",NA,NA,"2009-01-05T05:00:00+0000","nyt://article/29e798d6-4087-5a8c-89df-281f638e6e3e",1453,"nyt://article/29e798d6-4087-5a8c-89df-281f638e6e3e"
"On Wall Street, the first full trading week of 2009 began with a wobble, then a slide.","https://www.nytimes.com/2009/01/05/business/worldbusiness/05iht-06marketsCLOSE.19105979.html","","On Wall Street, the first full trading week of 2009 began with a wobble, then a slide.",NA,NA,"2009-01-05T05:00:00+0000","nyt://article/76ac6240-52db-5dd1-a0fe-ceaffb4844d6",656,"nyt://article/76ac6240-52db-5dd1-a0fe-ceaffb4844d6"
