"abstract","web_url","snippet","lead_paragraph","print_section","print_page","pub_date","_id","word_count","uri"
"  NOW that the Reagan Administration has decontrolled oil prices, it has begun to consider the more politically troublesome and economically volatile issue of natural gas deregulation. Even though candidate Reagan campaigned on a platform calling for immediate decontrol of natural gas prices, it is becoming more and more likely that President Reagan will not ask Congress to vote on the issue.  Instead, he will probably embark on what some have called ''the backdoor approach'' to decontrol, an approach that requires no legislated change in the current law, the Natural Gas Policy Act of 1978.   Through the Federal Energy Regulatory Commission, which administers the gas act, the Administration can raise the average price for all gas by allowing dramatic increases in the price for certain categories of gas. It was precisely this path that David Stockman laid out to a gas industry meeting before he became director of the Office of Management and Budget.","https://www.nytimes.com/1981/03/22/business/comment-backdoor-decontrol.html","","NOW that the Reagan Administration has decontrolled oil prices, it has begun to consider the more politically troublesome and economically volatile issue of natural gas deregulation. Even though candidate Reagan campaigned on a platform calling for immediate decontrol of natural gas prices, it is becoming more and more likely that President Reagan will not ask Congress to vote on the issue. Instead, he will probably embark on what some have called ''the backdoor approach'' to decontrol, an approach that requires no legislated change in the current law, the Natural Gas Policy Act of 1978.","3","2","1981-03-22T05:00:00+0000","nyt://article/05a02256-b6ed-507b-a939-50363bb10a41",879,"nyt://article/05a02256-b6ed-507b-a939-50363bb10a41"
"  The United States has sharply cut its imports of oil since the Reagan Administration lifted all remaining price controls on gasoline and heating oil in late January, Energy Department figures show.   The decline, which accompanied sizable price advances resulting from decontrol and from the latest round of increases by the Organization of Petroleum Exporting Countries, has left imports for the last four weeks at just over 5.8 million barrels a day, the lowest average for such a period since June 1975.   ''It's a very sharp decline,'' said John H. Lichtblau, executive director of the Petroleum Industry Research Foundation, declaring that it appeared to be a resumption of the dramatic reduction in imports during 1980. The trend seems to have been interrupted during the winter, the season of strongest oil demand.","https://www.nytimes.com/1981/03/23/business/oil-imports-down-sharply-since-decontrol.html","","The United States has sharply cut its imports of oil since the Reagan Administration lifted all remaining price controls on gasoline and heating oil in late January, Energy Department figures show.","D","2","1981-03-23T05:00:00+0000","nyt://article/487c36a2-8c40-5e70-a490-6d76d01b1ab5",542,"nyt://article/487c36a2-8c40-5e70-a490-6d76d01b1ab5"
"  Sheik Ahmad Zaki Yamani, the Saudi oil minister, has denied recent reports suggesting that Saudi Arabia might reduce its current crude oil production of about 10.3 million barrels a day.   ''Saudi Arabia,'' the minister said to reporters last week, ''has no intention whatsoever of reducing its oil production in the near future.''   Sheik Yamani made his denial after a meeting with oil ministers from Qatar, Kuwait and the United Arab Emirates. The reports had suggested that the kingdom, the world's largest oil exporter, might reduce current production by 500,000 to 600,000 barrels a day at the end of March in order to firm up prices in a softening world market.","https://www.nytimes.com/1981/03/23/business/yamani-denies-plan-to-cut-oil-output.html","","Sheik Ahmad Zaki Yamani, the Saudi oil minister, has denied recent reports suggesting that Saudi Arabia might reduce its current crude oil production of about 10.3 million barrels a day.","D","1","1981-03-23T05:00:00+0000","nyt://article/aae7c35c-b5c9-500b-abdd-786314bc2c2e",1172,"nyt://article/aae7c35c-b5c9-500b-abdd-786314bc2c2e"
"  The Saudi oilfields, concentrated mainly in an area 100 miles long and 40 miles wide along the Persian Gulf, are producing revenues so large that they appear to be outstripping the Saudi capacity to put them to use.   This desert kingdom, the world's largest exporter of crude oil and the source of more than one-fifth of United States oil imports, is continuing to pile up multibillion dollar surpluses despite a gigantic economic development program aimed at diversifying the oilbased economy.   With the native Saudi population estimated to total no more than 5.5 million, Western and third-world economic experts are expressing increasing concern that the country is building more industrial plants, airports and other facilities than its people need or can operate. Oil Output Level Raised Twice   The oilfields here in eastern Saudi Arabia are currently producing more than 10 million barrels a day, a rate that some Saudis say is nearly twice as high as would be needed to pay all the kingdom's expenses including the development projects and programs to strengthen the armed forces.","https://www.nytimes.com/1981/03/24/world/saudi-oil-revenues-seem-to-outstrip-nation-s-capacity-to-put-them-to-use.html","","The Saudi oilfields, concentrated mainly in an area 100 miles long and 40 miles wide along the Persian Gulf, are producing revenues so large that they appear to be outstripping the Saudi capacity to put them to use.","A","12","1981-03-24T05:00:00+0000","nyt://article/3e787dce-2b41-5bfe-a29b-3ce547b6967f",1839,"nyt://article/3e787dce-2b41-5bfe-a29b-3ce547b6967f"
"  World crude oil output was unchanged in January at 57.8 million barrels a day, Petroleum Intelligence Weekly reported yesterday.  Production by the members of the Organization of Petroleum Exporting slipped by 159,500 barrels a day, to 24.7 million, which offset rising output among non-OPEC members, the newsletter said.","https://www.nytimes.com/1981/03/24/business/world-output-of-oil-steady.html","","World crude oil output was unchanged in January at 57.8 million barrels a day, Petroleum Intelligence Weekly reported yesterday. Production by the members of the Organization of Petroleum Exporting slipped by 159,500 barrels a day, to 24.7 million, which offset rising output among non-OPEC members, the newsletter said.","D","17","1981-03-24T05:00:00+0000","nyt://article/a13bf32d-ae37-5af7-846a-7f95479d51f3",166,"nyt://article/a13bf32d-ae37-5af7-846a-7f95479d51f3"
"The response of the American Petroleum Institute to my criticism of the American oil industry (Opinion Page, Jan. 11) plods along a familiar road. Let me respond to the three major points made by Charles J. DiBona, the institute's president, in his Opinion Page article of Feb. 22.

(1) - Mr. DiBona correctly identified me as the source of information that tankers anchored in Delaware Bay were unable to unload because onshore tanks were full. For two years, oil industry spokesmen have engaged in a fluffy campaign of innuendos and inaccuracies. Here is the record on this incident:

It is a fact that, as I reported, 12 tankers containing crude oil were anchored in Delaware Bay while motorists in New Jersey and other Northeastern states waited for hours in gasoline-station lines.

This fact was relayed to me by a barge captain working in the bay, and was corroborated on June 22, 1979 by a Philadelphia TV station, although its count was 14, not 12.","https://www.nytimes.com/1981/03/29/nyregion/energy-commissioner-replies-to-a-reply-061282.html","The response of the American Petroleum Institute to my criticism of the American oil industry (Opinion Page, Jan. 11) plods along a familiar road. Let me respond to the three major points made by Charles J. DiBona, the institute's president, in hi...","The response of the American Petroleum Institute to my criticism of the American oil industry (Opinion Page, Jan. 11) plods along a familiar road. Let me respond to the three major points made by Charles J. DiBona, the institute's president, in his Opinion Page article of Feb. 22.","11","36","1981-03-29T05:00:00+0000","nyt://article/5da7df0f-e282-57d5-a41d-8cabd8546cbf",1411,"nyt://article/5da7df0f-e282-57d5-a41d-8cabd8546cbf"
"  When he wrote ''Wealth of Nations'' in 1776, Adam Smith could not have forseen that 200 years later much of the world's wealth would be concentrated among a handful of oil-rich nations.   According to the latter-day ''Adam Smith,'' the best-selling economics writer, ''OPEC could buy, in 1975, the whole New York Times Company for one and a half hours' surplus. It could buy the Washington Post Company, with Newsweek and all its TV stations, with another one and a half hours' surplus. It could buy all the American media, ABC, CBS, the Los Angeles Times - the works - in a week, and it could buy all the stocks on the London exchange in eight months.''","https://www.nytimes.com/1981/03/29/books/behind-the-best-sellers-adam-smith.html","","When he wrote ''Wealth of Nations'' in 1776, Adam Smith could not have forseen that 200 years later much of the world's wealth would be concentrated among a handful of oil-rich nations.","7","42","1981-03-29T05:00:00+0000","nyt://article/bef2e593-5b51-55a7-9c1d-6dfa8bba1477",637,"nyt://article/bef2e593-5b51-55a7-9c1d-6dfa8bba1477"
"  World oil consumption peaked during 1978-79 at around 60 million barrels per day and should decline to some 20 million barrels a day during the 1990's. This statement flies in the face of accepted wisdom, which still talks of an increasing world demand, of supply shortages, and of a long-term and worsening oil crisis beginning in 1983 - that was Jimmy Carter's date - or a little later.   Any major drop in oil demand would produce a revolution in the world oil market comparable to the price jump of 1973-74. To grasp the domestic and foreign implications of such a revolution, one should understand the basis for the ex-pected decrease in oil demand.","https://www.nytimes.com/1981/03/31/opinion/a-crisis-for-opec-by-s-fred-singer.html","","World oil consumption peaked during 1978-79 at around 60 million barrels per day and should decline to some 20 million barrels a day during the 1990's. This statement flies in the face of accepted wisdom, which still talks of an increasing world demand, of supply shortages, and of a long-term and worsening oil crisis beginning in 1983 - that was Jimmy Carter's date - or a little later.","A","19","1981-03-31T05:00:00+0000","nyt://article/11d7878e-291a-5db5-914a-f746158a7015",727,"nyt://article/11d7878e-291a-5db5-914a-f746158a7015"
"  The House sponsor of a proposal to let p rivate industry finance America's strategic petroleum reserve c onceded today that oil-producing nations could buy into the reserve a nd profit from it.   Testifying before a Senate subcommittee, Representative Phil Gramm agreed under questioning that members of the Organization of Petroleum Exporting Countries could finance the reserve, manipulate oil prices with shortages and then get huge cash payments from the United States if they wished.","https://www.nytimes.com/1981/03/31/business/oil-bill-said-to-benefit-opec.html","","The House sponsor of a proposal to let p rivate industry finance America's strategic petroleum reserve c onceded today that oil-producing nations could buy into the reserve a nd profit from it.","D","2","1981-03-31T05:00:00+0000","nyt://article/1894705d-66cf-5ee9-b84d-3464fca5df36",239,"nyt://article/1894705d-66cf-5ee9-b84d-3464fca5df36"
"Secret Service assignment at hotel was considered routine A2 Reagan press secretary a long- time spokesman for G.O.P.  A3 Policeman and Secret Service agent are also wounded A4 Leaders around world express shock at attack on Reagan A5 After shooting, Americans reflect on violence in nation A5 Violence and Presidents: From Jackson to Reagan A6 President lays rise in crime to shift from principles A6 International Shanghai's former capitalists back on the job A9 Islamic peace mission meets with Iranians A12 Around the World A13 Angola is concerned about U.S.  policy but is treading carefully A14 Government/Politics Supreme Court to hear Kentucky election law dispute A17 City financing plan helps to set apartment housing record B8 Retirement creates opening on Federal appeals court B10 Democratic women's club doing business as usual B12 U.S. settlement on Civil Service exam suit criticized B13 Report says America's leaders underestimate role of religion B17 General Around the Nation A16 Empty classrooms a problem in many school districts A16 Feminist groups get antiabortion calls in phone switch B12 Missing persons bureaus a step- child in most cities B12 Industry/Labor Newspaper deliverers and press- men continue negotiations B4 Science Times Depression appears to affect thou- sands of U.S. children C1 Synthetic polymers outperform many natural materials C1 Elevators of future will be more pleasing C1 Education: CUNY leads in re- medial programs C1 Doctor's World: stress of medical school C3 Plant believed to have a self-de- fense mechanism C3 About Education: helping young people speak out C4 Arts/Entertainment Academy Awards postponed to to- night C5 The Atlanta Ballet performs at Brooklyn College C5 David Henry Hwang's ""Dance and the Railroad"" staged C5 Carol Fredette sings at the May- flower Hotel C5 Mustapha Matura's ""Meetings"" opens at the Phoenix C7 ""Mahagonny"" staged at Met Opera C9 Leigh Howard Stevens, marim- bist, plays classical music C9 Paschal Guzman Dance Company C9 Carlos Baker's selection of Hem- ingway letters is reviewed C20 Style Fashion Notes B16 Italian fashion's success: A fresh point of view B16 Sports A review of the World Cup ski sea- son B18 Todd, Jets' quarterback, may play out his option B18 Indiana beats North Carolina, 63- 50, and wins N.C.A.A. title B19 Dave Anderson on the decision to play the game B19 Jackson to miss Yanks' opener be- cause of torn ligament in leg B19 N.C.A.A. considering 64-team tournament format B20 Loyalty and business benefits help drive college football boosters B20 Dean Smith's long quest for national title B21 How the Knicks and Bulls match up for playoff series B22 Rangers feel confident of playoff berth B22 Mets cut Lynch, promising pitch- er, and six others B24 Phils sell Luzinski to White Sox; Dodgers get Twins' Landreaux B24 Features/Notes Notes on People B6 Editorials/Letters/Op-Ed Editorials A18   Together The price of libel Keeping racing on the track Letters A18 S. Fred Singer: a crisis - for OPEC A19 Joseph Short: helping Zimbabwe to grow more stable A19 Dean Baker: Oregon's Green Dragon Canyon A19 Murray L. Weidenbaum: subsi- dies business does not need A19","https://www.nytimes.com/1981/03/31/nyregion/index-reagan-shooting.html","","Secret Service assignment at hotel was considered routine A2 Reagan press secretary a long- time spokesman for G.O.P. A3 Policeman and Secret Service agent are also wounded A4 Leaders around world express shock at attack on Reagan A5 After shooting, Americans reflect on violence in nation A5 Violence and Presidents: From Jackson to Reagan A6 President lays rise in crime to shift from principles A6 International Shanghai's former capitalists back on the job A9 Islamic peace mission meets with Iranians A12 Around the World A13 Angola is concerned about U.S. policy but is treading carefully A14 Government/Politics Supreme Court to hear Kentucky election law dispute A17 City financing plan helps to set apartment housing record B8 Retirement creates opening on Federal appeals court B10 Democratic women's club doing business as usual B12 U.S. settlement on Civil Service exam suit criticized B13 Report says America's leaders underestimate role of religion B17 General Around the Nation A16 Empty classrooms a problem in many school districts A16 Feminist groups get antiabortion calls in phone switch B12 Missing persons bureaus a step- child in most cities B12 Industry/Labor Newspaper deliverers and press- men continue negotiations B4 Science Times Depression appears to affect thou- sands of U.S. children C1 Synthetic polymers outperform many natural materials C1 Elevators of future will be more pleasing C1 Education: CUNY leads in re- medial programs C1 Doctor's World: stress of medical school C3 Plant believed to have a self-de- fense mechanism C3 About Education: helping young people speak out C4 Arts/Entertainment Academy Awards postponed to to- night C5 The Atlanta Ballet performs at Brooklyn College C5 David Henry Hwang's ''Dance and the Railroad'' staged C5 Carol Fredette sings at the May- flower Hotel C5 Mustapha Matura's ''Meetings'' opens at the Phoenix C7 ''Mahagonny'' staged at Met Opera C9 Leigh Howard Stevens, marim- bist, plays classical music C9 Paschal Guzman Dance Company C9 Carlos Baker's selection of Hem- ingway letters is reviewed C20 Style Fashion Notes B16 Italian fashion's success: A fresh point of view B16 Sports A review of the World Cup ski sea- son B18 Todd, Jets' quarterback, may play out his option B18 Indiana beats North Carolina, 63- 50, and wins N.C.A.A. title B19 Dave Anderson on the decision to play the game B19 Jackson to miss Yanks' opener be- cause of torn ligament in leg B19 N.C.A.A. considering 64-team tournament format B20 Loyalty and business benefits help drive college football boosters B20 Dean Smith's long quest for national title B21 How the Knicks and Bulls match up for playoff series B22 Rangers feel confident of playoff berth B22 Mets cut Lynch, promising pitch- er, and six others B24 Phils sell Luzinski to White Sox; Dodgers get Twins' Landreaux B24 Features/Notes Notes on People B6 Editorials/Letters/Op-Ed Editorials A18","B","1","1981-03-31T05:00:00+0000","nyt://article/7a966c37-b62c-59e4-957b-da48e660b08b",512,"nyt://article/7a966c37-b62c-59e4-957b-da48e660b08b"
"  In the face of sharply declining demand for petroleum products, the nation's oil companies are closing some refineries, operating others at what is believed to be the industry's lowest level ever and cutting the wholesale price of gasoline.   ''I don't know how it can get any worse,'' said Roger G. Weeks, executive vice president of the Mobil Oil Corporation. ''Everybody's kind of on their belly now.''   The problems also seem to be showing up on the bottom line. Last week, the Crown Central Petroleum Company said it would report a loss for the first quarter. Both the Gulf Oil Corporation and the Cities Service Company announced that they expected to report that their earnings for the first quarterending today would be worse than the comparable period a year ago. And Wall Street analysts expect that the first-quarter earnings of many other oil companies will be equally undistinguished.","https://www.nytimes.com/1981/03/31/business/oil-industry-hurt-by-drop-in-demand.html","","In the face of sharply declining demand for petroleum products, the nation's oil companies are closing some refineries, operating others at what is believed to be the industry's lowest level ever and cutting the wholesale price of gasoline.","D","1","1981-03-31T05:00:00+0000","nyt://article/ed10cd71-7c9b-5447-87b2-1fba4ef08a98",1321,"nyt://article/ed10cd71-7c9b-5447-87b2-1fba4ef08a98"
"  Indonesian oil officials said today that representatives of the Organization of Petroleum Exporting Countries were trying to resolve sharp differences among members over Saudi Arabia's proposals for a long-term pricing strategy.   These officials, however, held out little hope that the differences would be narrowed before the next OPEC meeting, which is scheduled for May 25 in Geneva. Among the topics expected to be discussed are crude oil prices increases and the possibility of reduced production in the face of an oil surplus on the world market.","https://www.nytimes.com/1981/04/01/business/opec-seeks-to-heal-rift.html","","Indonesian oil officials said today that representatives of the Organization of Petroleum Exporting Countries were trying to resolve sharp differences among members over Saudi Arabia's proposals for a long-term pricing strategy.","D","18","1981-04-01T05:00:00+0000","nyt://article/a6af8e00-9166-5e84-bff2-6526fcd82740",346,"nyt://article/a6af8e00-9166-5e84-bff2-6526fcd82740"
"  Fluor agreed to buy St. Joe Minerals for $60 a share, or nearly $2.9 billion in cash and stock. Seagram, which had sought to buy St.  Joe for $45 a share, was ''evaluating'' the offer, but had no further comment. Sources friendly to Seagram, however, questioned whether Fluor had sufficient capital of its own for the acquisition. (Page D1.)   Engelhard Minerals and Chemicals said it would split up the two sides of its business - commodity trading and industrial operations - into two independent, publicly held corporations. (D5.)","https://www.nytimes.com/1981/04/01/business/business-digest-wednesday-april-1-1981-companies.html","","Fluor agreed to buy St. Joe Minerals for $60 a share, or nearly $2.9 billion in cash and stock. Seagram, which had sought to buy St. Joe for $45 a share, was ''evaluating'' the offer, but had no further comment. Sources friendly to Seagram, however, questioned whether Fluor had sufficient capital of its own for the acquisition. (Page D1.)","D","1","1981-04-01T05:00:00+0000","nyt://article/bd93c2b6-3656-5e74-ae1d-98d2d233c18b",713,"nyt://article/bd93c2b6-3656-5e74-ae1d-98d2d233c18b"
"  West Germany and France are negotiating a major sale of securities to member governments of the Organization of Petroleum Exporting Countries to finance measures to cut energy use and spur their economies, a Bonn Government spokesman said today.   Kurt Becker, the spokesman, would not say how much would be borrowed, but Government sources said the sum might exceed $5 billion.   Saudia Arabia would be expected to be the chief OPEC participant.  Bonn is evidently seeking fulfillment of an agreement reached in January with Saudi Arabia's Monetary Authority on a visit to Riyadh by Horst Schulmann, the State Secretary in Bonn's Finance Ministry, under which the Saudis said they would buy German Government notes and other securities denominated in German marks in an amount roughly equivalent this year to their 1980 purchases.","https://www.nytimes.com/1981/04/04/business/bonn-seeks-saudi-loan.html","","West Germany and France are negotiating a major sale of securities to member governments of the Organization of Petroleum Exporting Countries to finance measures to cut energy use and spur their economies, a Bonn Government spokesman said today.","2","30","1981-04-04T05:00:00+0000","nyt://article/3074b2a5-e36e-56e0-83f1-2819db60ee65",390,"nyt://article/3074b2a5-e36e-56e0-83f1-2819db60ee65"
"  John Noble Wilford, science correspondent of The Times, has covered the space program since the early 1960's. By John Noble Wilford o much rides on the fires of Canaveral, the explosions of energy that overcome gravity and push tons of crafted metal high into the sky and out of sight into that infinite frontier known as space. The fires are a testing. A people are testing themselves in relation to their heritage of steamboats, Conestoga wagons, railroads and airplanes, seeking reassurance that over the years the old vigor and resourcefulness have not left them. A people are testing their resolve to reach beyond the ordinary and thereby, if history repeats, magnify the human spirit.","https://www.nytimes.com/1981/04/05/magazine/space-and-the-american-vision.html","","John Noble Wilford, science correspondent of The Times, has covered the space program since the early 1960's. By John Noble Wilford o much rides on the fires of Canaveral, the explosions of energy that overcome gravity and push tons of crafted metal high into the sky and out of sight into that infinite frontier known as space. The fires are a testing. A people are testing themselves in relation to their heritage of steamboats, Conestoga wagons, railroads and airplanes, seeking reassurance that over the years the old vigor and resourcefulness have not left them. A people are testing their resolve to reach beyond the ordinary and thereby, if history repeats, magnify the human spirit.","6","53","1981-04-05T05:00:00+0000","nyt://article/e36f0fd4-143d-50f6-9215-f84be1548a4f",5227,"nyt://article/e36f0fd4-143d-50f6-9215-f84be1548a4f"
"  A bitter dispute has erupted between three major Western oil companies and the Kuwaiti Government over terms of their crude-oil contracts, authoritative Western sources here reported today. As a result Kuwait's daily crude production since March 31 has dropped about 400,000 barrels, to 900,000 barrels from 1.3 million barrels.   The sources, who asked not to be named, said that if existing contracts were not renewed and the oil companies stopped producing crude oil in the tiny Persian Gulf state, a total of more than 500,000 barrels of crude oil could be lost to the world market.  Kuwait's annual income from crude exports is more than $25 billion, and at least half that accumulates in surpluses.","https://www.nytimes.com/1981/04/07/business/kuwaiti-oil-fee-dispute-cuts-output.html","","A bitter dispute has erupted between three major Western oil companies and the Kuwaiti Government over terms of their crude-oil contracts, authoritative Western sources here reported today. As a result Kuwait's daily crude production since March 31 has dropped about 400,000 barrels, to 900,000 barrels from 1.3 million barrels.","D","1","1981-04-07T05:00:00+0000","nyt://article/42aa4c69-4f2f-5401-ad93-eca3f1abb40e",900,"nyt://article/42aa4c69-4f2f-5401-ad93-eca3f1abb40e"
"  WASHINGTON THE winter heating season is behind us, petroleum imports are down sharply, the industry is awash in gasoline and there is now talk of a peace treaty between Iraq and Iran, two major OPEC producers that have been engaged in undeclared war since September.   Perhaps this helps to explain why the Reagan Administration and some members of Congress seem so relaxed about the United States energy situation. Others, however, are appalled by what they regard as dangerous complacency about energy supplies when there is a chance for the first time in several years to do something significant to improve supplies.   Could the Republicans be relying too much on the undoubted virtues of the free market in an area where private enterprise cannot be expected to work so well?","https://www.nytimes.com/1981/04/08/business/economic-scene-energy-supply-and-strategies.html","","WASHINGTON THE winter heating season is behind us, petroleum imports are down sharply, the industry is awash in gasoline and there is now talk of a peace treaty between Iraq and Iran, two major OPEC producers that have been engaged in undeclared war since September.","D","2","1981-04-08T05:00:00+0000","nyt://article/db006bae-7c42-571c-b067-c90017970269",792,"nyt://article/db006bae-7c42-571c-b067-c90017970269"
"  West Germany and France announced plans today for a major international bond issue totaling almost $6 billion. The money will be used to reduce energy use and to stimulate long-term industrial investment in both countries.   In Bonn, the Economics Minister, Otto Lambsdorff, announced a 10-point program to achieve these goals. In Paris, President Valery Giscard d'Estaing announced a four-point program intended to assure France of economic growth exceeding West Germany's by one-half percentage point for the next seven years.","https://www.nytimes.com/1981/04/09/business/bonn-and-paris-plan-6-billion-bond-issue.html","","West Germany and France announced plans today for a major international bond issue totaling almost $6 billion. The money will be used to reduce energy use and to stimulate long-term industrial investment in both countries.","D","3","1981-04-09T05:00:00+0000","nyt://article/d734916d-5341-5cd3-bf43-a9324971d4fa",526,"nyt://article/d734916d-5341-5cd3-bf43-a9324971d4fa"
"  World oil conditions have returned to the buyer's market that existed before the Iran-Iraq war broke out last September, oil analysts say.   Three producer countries have cut prices on certain types of oil, ''spot'' market prices have slipped more than $3 a barrel since Jan.1 and supplies are so ample that talk is growing of further reductions amid a crude oil glut.   According to industry sources, Venezuela has decided to decrease the price of No.2 heating oil by about $1.68 a barrel and No.6 fuel oil by about $1.80, effective today. Although price weakness is normal for these fuels after winter ends, the cuts are regarded as reflecting unusually soft market conditions.","https://www.nytimes.com/1981/04/10/business/oil-prices-slipping-amid-talk-of-glut.html","","World oil conditions have returned to the buyer's market that existed before the Iran-Iraq war broke out last September, oil analysts say.","D","1","1981-04-10T05:00:00+0000","nyt://article/539240f5-6118-5811-899d-1cacb28976c7",926,"nyt://article/539240f5-6118-5811-899d-1cacb28976c7"
"  In an abrupt departure from the warning signals it was putting out regularly only months ago, the international banking community is expressing favor with the economy of Brazil and lending the Government money at a rate that is outstripping national leaders' programmed goals.   The development has come at a time when banks in Europe, North America and Japan are already showing more Brazilian credit on their books than they would like, and when the inflation rate is at a record 120 percent and foreign debt has topped $57 billion.   The bankers are responding in part to a beginning-of-the-year tendency toward optimism and to the very high spreads being offered by Brazil. But the representatives of foreign banks here are also acting out of belief that the austerity measures being adopted by Brasilia are the correct ones to combat the soaring inflation and manage the foreign debt that is the largest in the developing world.","https://www.nytimes.com/1981/04/10/business/bankers-now-favoring-brazil.html","","In an abrupt departure from the warning signals it was putting out regularly only months ago, the international banking community is expressing favor with the economy of Brazil and lending the Government money at a rate that is outstripping national leaders' programmed goals.","D","1","1981-04-10T05:00:00+0000","nyt://article/63194f49-8295-5993-95a8-cb5ee075b30a",1139,"nyt://article/63194f49-8295-5993-95a8-cb5ee075b30a"
"  The British Petroleum Company denied news reports that Kuwait had cut off its crude shipments because of a pricing dispute and said the company was still buying oil from the OPEC nation.   It was reported earlier this week that Kuwait had suspended loadings of about 650,000 barrels of oil daily to many of its key customers that were unwilling to pay surcharges of up to $5.50 a barrel.","https://www.nytimes.com/1981/04/11/business/bp-denies-reports-of-kuwait-oil-cutoff.html","","The British Petroleum Company denied news reports that Kuwait had cut off its crude shipments because of a pricing dispute and said the company was still buying oil from the OPEC nation.","2","30","1981-04-11T05:00:00+0000","nyt://article/11221248-2f45-5ab2-928e-5dfe2e5780fd",130,"nyt://article/11221248-2f45-5ab2-928e-5dfe2e5780fd"
"  The scene evokes memories of the Great Depression: tens of millions of navel oranges rotting in the sun, abandoned so that growers can get a higher price for the fruit they do send to market.   This conspiracy to restrain trade does not violate any law. In fact, one California grower who, rather than wasting food, sent 115 tons of eating oranges to a consumer co-op for sale to the poor at cost, is now subject to a hefty fine. Nor are oranges an isolated case. Federal agricultural marketing orders limit shipments of 33 different commodities from milk to walnuts, which sell for about $12 billion a year.","https://www.nytimes.com/1981/04/11/opinion/rotten-oranges-crude-pricing.html","","The scene evokes memories of the Great Depression: tens of millions of navel oranges rotting in the sun, abandoned so that growers can get a higher price for the fruit they do send to market.","1","22","1981-04-11T05:00:00+0000","nyt://article/57b63609-1ab6-55a0-8ee6-b62b4bc6bc2c",530,"nyt://article/57b63609-1ab6-55a0-8ee6-b62b4bc6bc2c"
"  IT may not be like the glorious 60's, when a driver could buy a half tank of gasoline for pocket money, with balloons, beer mugs or soda pop thrown in. But for the long suffering American motorist, his psyche scarred in recent years by periodic shortages and relentless price increases, it's welcome relief indeed.   All over the country, gas stations in the last few weeks have been shaving prices in response to what almost everybody but oil executives is calling a glut. The outlook for the summer driving season, barring a major supply interruption, hasn't been so bright in years. Although there's little reason to expect that prices will drop substantially, there are signs at least that the upward spiral has stalled for now.   The softening, while limited, stands in contrast to the sharp jump in prices during the first quarter. President Reagan's decontrol of domestic crude oil prices added perhaps 10 cents a gallon to the price of gasoline this year. Increases from a price rise in December by the Organization of Petroleum Exporting Countries contributed a similar amount, and several states are pushing the price up by increasing gas taxes.","https://www.nytimes.com/1981/04/12/business/why-gasoline-is-getting-cheaper.html","","IT may not be like the glorious 60's, when a driver could buy a half tank of gasoline for pocket money, with balloons, beer mugs or soda pop thrown in. But for the long suffering American motorist, his psyche scarred in recent years by periodic shortages and relentless price increases, it's welcome relief indeed.","3","1","1981-04-12T05:00:00+0000","nyt://article/042fd31b-7e44-526c-a897-f64a1609280c",1862,"nyt://article/042fd31b-7e44-526c-a897-f64a1609280c"
"  KE HANDS SUITED TO GLOVES, THIS SPORT IS FIT FOR AMERICANS By BARBARA BRETTON   ILOVE baseball. I admit it freely and that takes more guts than you might think. Somehow, it's become embarrassing to be a baseball fan.  Admitting to a fondness for Abner Doubleday's baby has become tantamount to admitting you still wear bell-bottomed jeans or leisure suits.","https://www.nytimes.com/1981/04/12/nyregion/li.html","","KE HANDS SUITED TO GLOVES, THIS SPORT IS FIT FOR AMERICANS By BARBARA BRETTON","11","24","1981-04-12T05:00:00+0000","nyt://article/477fb9ca-4b70-5e15-9551-cc79e4502347",624,"nyt://article/477fb9ca-4b70-5e15-9551-cc79e4502347"
"  A curious phenomenon of the Reagan Administration, little noticed as yet, is its energy policy. Or rather its two policies. For on the crucial question of imported oil the Administration speaks with two conflicting voices.   Our heavy dependence on foreign oil does not seem to worry the Secretary of Energy, James B. Edwards. He told Congress recently that imports, now running between 5 and 7 million barrels a day, ''will likely remain near current levels over the coming decade.''","https://www.nytimes.com/1981/04/12/opinion/abroad-at-home-millions-for-tribute.html","","A curious phenomenon of the Reagan Administration, little noticed as yet, is its energy policy. Or rather its two policies. For on the crucial question of imported oil the Administration speaks with two conflicting voices.","4","23","1981-04-12T05:00:00+0000","nyt://article/8bb7b0cd-fd28-57c6-9436-558218dd3ddd",799,"nyt://article/8bb7b0cd-fd28-57c6-9436-558218dd3ddd"
"  West Germany, ''the engine of Europe,'' is in the midst of recession, and its entrenched economic problems have raised nagging questions about whether the country will ever regain its role as Western Europe's financial leader.   Few bankers or economists doubt that there will be a rebound in German business activity in the first half of 1982. But they say there are indications that the nation's business foundations have been severely damaged, bringing a sense of fragility to Germany's image as a resourceful, resilient economic power.   The country's current economic problems are the result, at least in part, of higher oil prices. But there are other, more troubling, aspects that portend longer-term ills. They include declining exports, fewer technological advances, higher labor costs, a lack of skilled workers and increased investment abroad rather than at home.","https://www.nytimes.com/1981/04/13/business/germany-s-economy-stumbles.html","","West Germany, ''the engine of Europe,'' is in the midst of recession, and its entrenched economic problems have raised nagging questions about whether the country will ever regain its role as Western Europe's financial leader.","D","1","1981-04-13T05:00:00+0000","nyt://article/7b6f0b05-1eef-53d2-a816-3467999596be",1857,"nyt://article/7b6f0b05-1eef-53d2-a816-3467999596be"
